tweet_id_customer,text_customer,text_brand
966541,@115821 thank you for lying to me about two day shipping. Package said out for delivery all day. Where is it? Never delivered.,@349385 I'm sorry your order has yet to arrive. What does the status of the order state here: https://t.co/q4LAMZ3tbE? ^GG
1578731,@AmazonHelp So how are you going to correct this?!? This isn't a one time problem. This happens often when I order for you ppl.,"@341688 If you haven't already, please give us your details at the link ^GG provided, so we can make sure this is escalated for you. ^JN"
2426051,"@AmazonHelp Thank you for your quick answer, but this looks strange. When one searches for ""L'aventure Layton Katrielle..."" there should be something like Layton among the results, so what does ""La nouvelle maison du style"" (The new house of style) have to do with it ? 😉🤔😏","@696650 I understand your point, but it is the system who made suggestions according to the closest desired category. ^MA"
629487,@AmazonHelp I cancelled my last night and it says to return it when item arrives. I've just got home from work and still nothing. I've purchased it from elsewhere as it was a present,"@269126 Apologies for the inconvenience Lee, it's certainly not what we would expect. ^JJ"
2059479,OMG I ORDERED A CHARGER FOR MY PHONE LAST WEEK ON THURSDAY AND I STILL HAVENT GOTTEN IT @115821 @AmazonHelp,@609089 What delivery date did we give in your confirmation e-mail: https://t.co/m3vWQ72Eur. Please let us know if we missed this! ^KJ
572852,"@AmazonHelp Okay., but you can give some Amazon pay cashback atleast.",@254619 Apologies but we would not be able to provide any credits. ^KK
735633,I'm confused about my order totals @115821 https://t.co/9j3U6v9vDv,"@295978 Hello, how can we help you today? ^CR"
989859,@115850 I doubt amazon has the willingness 2 handle fraudulent saller.4me amazon is the brand and amazon is responsible for https://t.co/CymMmgYLCc seller of Order:4__credit_card__still selling in amazon!! https://t.co/ovLCaEhj54,"@197667 I understand that you're upset. However, I've shared your experience as a feedback to the relevant team internally. Please be assured necessary corrective actions would be taken to ensure such instances aren't repeated in the future. Appreciate your understanding. ^EM"
2885695,@AmazonHelp Live chat was about as helpful as a chocolate teapot.,"@800371 Hi Sam, sorry to hear this. Without posting account information, can you tell us what you were advised? ^JC."
1626668,@AmazonHelp I'm totally disappointed to see how @115850 handles customer issues,"@498086 us. In order assist you better, request you to reply to that email and we'll have it checked on priority for you. 2/2 ^HS"
2582462,長らく密林さんを利用していて勿論ﾏｰｹｯﾄﾌﾟﾚｲｽのものも良く買うんだけど、こんなに待たされてるのは初めてだ。支払い済んで半月以上経ってるのに連絡もない。,"@731870 ご心配をおかけしております。
該当のご注文は出品者の販売発送商品でしょうか？ご注文状況を確認されたい場合は、出品者にご確認が可能です。
ご希望な際は、下記ご参照ください。https://t.co/ZXCXcbN3Tv TY"
279371,@AmazonHelp  https://t.co/nojv3hwcA9,@182606 We've sent a correspondence to your registered email address. Please check and revert. ^SQ
343795,"Donc le livreur @132988 a filé mon colis à une dame au hasard dans le bât de la gardienne, qui était fermée. Comme ça. cc @120533","@197809 Bonjour Lauric, je suis sincèrement désolée pour cela. L'avez-vous signalé à notre SAV ? ^MA"
1369890,"@AmazonHelp whr ?? am fed up of mailing , chatting despaired of them @115850  i dnt no wats wrong happened really misery..","@438869 We'd like to get this checked, kindly share your details here: https://t.co/GIJyeYqKE0, and we'll reach out to you soon. ^MA"
2347816,"@AmazonHelp Thanks, but it's not a video, it's a novel","@678745 Xavier, please, can you tell us, it is showing any kind of error message? ^HC"
29946,@AmazonHelp  https://t.co/b5RacHAicP,@122588 Please provide a few more details and a member of my team will personally look into this further: https://t.co/N3eoiSF1lL ^SD
927561,"@115850 I know it is festive time for u, but pls dont ruin ours by AMAZING us with something that did not event happen. #PatheticService https://t.co/fndgiHyFcV",@340072 Please don’t provide your order details as we consider them to be personal info. Our page is visible to public. ^SG(2/2)
2019827,@AmazonHelp @115821 have you read the review comments? Tell which part doesn’t meet guidelines ?,"@597298 I understand your concern, Kailash. Once the review is rejected, it is followed by an email. Please check. ^HD"
923712,@AmazonHelp I have placed few orders with amazon prime category. And the expected delivery date was 14th of october. And items are not delivered yet.,@339214 We would like to help you. Please share your details with us here: https://t.co/GIJyeYqKE0. We'll get in touch shortly. ^CB
1491439,"Seller Amazon Support, https://t.co/JjAPW9EIGj seller cheated deducted money from my bank account Please Call me +91 9167937705 @AmazonHelp",@466372 Sorry to hear about this. Did you contact seller central about this? What did they advise? ^PK
535042,"@AmazonHelp Je vous contacterai ce soir au plus vite, merci.",@243940 Je vous en prie :)
385337,@115850 it's been at the same facility since yesterday morning. just give it to me na. i'm a prime customer and all. pls na. https://t.co/VnbqKcDGsZ,"@207236 Shiesh, items are shipped as per the estimates provided. Could you confirm the estimated date of delivery? ^MS"
360202,@AmazonHelp I have a question about a preorder. Are you able to assist?,@201311 We'd be happy to try to help in any way we can. Will you please tell us more about what you need help with? ^CO
2417864,"Wrote a mail to @115851, even after his acknowledgement 
process didn't accelerate. Called Customercare more than 20 times. @115850",@498981 We're so sorry for the stretch. Please share your details here: https://t.co/beaaDm0muc and we'd get this resolved. ^RS
897537,@AmazonHelp Tell which details you want exact ??,@333154 Apologies for the ordeal Lokesh. Please share your details here: https://t.co/GIJyeYqKE0 and I'll get back to you. ^HN
1270988,Dejad de sacarme el dinero @116928 😂😂❤️ https://t.co/uJY9phF0mV,"@417580 Hiciste una compra increíble, Rubén 🤗 ¿Estás preparado para los Orígenes? ^LG"
2254472,Wow @AmazonHelp really. Barcode on a pack of 3 cards claiming its 6.... https://t.co/gXuZ2wBHhu,@447329 We'd like to look into this mix up. Please reach out to us here: https://t.co/hApLpMlfHN ^RR
1773511,"@AmazonHelp Hi! No, none of those. I'm referring to the survey that advises: ""Your latest activity qualifies you for a promotional gift"". It's $50",@533024 We'd like to take a closer look at this with you. Please reach out to us at your convenience here: https://t.co/hApLpMlfHN ^LJ
2154014,@115850 Paid Faasos order through Amazon Pay. I haven't received Cashback yet. Your customer service executive have no idea what is Amazon pay and Faasos.,"@632896 We're extremely sorry for the hassle. Please fill this form: https://t.co/beaaDm0muc and we'll have a closer look at your concern. Once you do the needful, our team will get back to you with an update soon.^AR"
535139,Al final tanto buscar me quedo con @115821 music y encima 3 meses gracias https://t.co/zs1fVWR3LG,"@243959 Hola Carlos, nos alegra que encontraras lo que buscabas. ❤️  ¿Estás emocionado por iniciar esta experiencia? ^FZ https://t.co/6fXKxBPWLv"
2484040,@115821 very very customer support provided by you i order a product and receive defective product and apply for refund many time but not response. I also talk with agents but they not give right suggestion. @118702 is better for purchase.,"@151603 Sorry to know that you're having trouble with the refund of your order. We'd like to help, please share your details here: https://t.co/beaaDm0muc and we'll look into this. ^MO"
570075,Amazonプライム！私はこの時をずっと待っていたぞ！！パージ3めちゃくちゃ待ったわぁぁぁぁ(^q^),"@253812 こちらですね・・・？( *• ̀ω•́ )b 
https://t.co/Zj70OB4ODe SK"
1409095,@AmazonHelp El problema es directamente con mi cuenta. __email__ envié mis estados de cuenta hace 48 horas.,"@444420 Si ya enviste los documentos, por favor aguarda una respuesta que puede durar de 24 a 48 horas laborables. ^JJ"
1307661,@AmazonHelp I've already mailed you mannier times have I done a mistake paying you guys in advance.I am confused if I am the consumer or seller.,"@414784 I'm sorry for the stretch. If you've replied to the email sent by the Social Media team, you'd receive an update soon. ^EM"
